OrderDate,Region,Sales Channel,Order Priority,Item Type,Units Sold,Unit Price,Unit Cost,Country,Total Revenue,Total Cost,Total Profit
2022-07-04,América,Tienda,Media,Smartwatch,415,1220.02,492.24,Brasil,506308.3,204279.6,302028.69999999995
2022-05-17,Asia,Online,Media,Cámara,421,114.86,279.51,China,48356.06,117673.70999999999,-69317.65
2019-10-08,Oceanía,Online,Alta,Laptop,411,600.87,496.95,Australia,246957.57,204246.44999999998,42711.120000000024
2020-03-18,América,Tienda,Baja,Smartwatch,495,558.56,952.27,Argentina,276487.19999999995,471373.64999999997,-194886.45
2024-02-07,Oceanía,Tienda,Alta,Cámara,372,861.23,842.7,Nueva Zelanda,320377.56,313484.4,6893.159999999974
2021-04-16,América,Tienda,Alta,Cámara,408,215.19,481.58,Brasil,87797.52,196484.63999999998,-108687.11999999998
2020-01-24,América,Online,Alta,Cámara,112,1403.46,248.81,Brasil,157187.52000000002,27866.72,129320.80000000002
2020-09-08,Asia,Tienda,Alta,Laptop,169,845.34,892.93,India,142862.46,150905.16999999998,-8042.709999999992
2019-05-27,África,Tienda,Media,Teléfono,104,1389.44,649.09,Marruecos,144501.76,67505.36,76996.40000000001
2020-06-04,Asia,Online,Media,Teléfono,448,1234.56,422.6,Singapur,553082.88,189324.80000000002,363758.07999999996
2020-09-21,América,Tienda,Media,Televisor,11,327.88,138.31,Chile,3606.68,1521.41,2085.2699999999995
2024-12-31,África,Tienda,Media,Televisor,347,241.89,759.21,Sudáfrica,83935.83,263445.87,-179510.03999999998
2019-10-16,África,Tienda,Baja,Laptop,329,1298.81,337.46,Egipto,427308.49,111024.34,316284.15
2022-11-10,África,Tienda,Alta,Teléfono,272,827.35,618.12,Nigeria,225039.2,168128.64,56910.56
2019-01-14,Oceanía,Tienda,Alta,Smartwatch,14,78.63,582.53,Australia,1100.82,8155.42,-7054.6
2019-09-14,América,Tienda,Alta,Televisor,175,1404.63,708.63,Brasil,245810.25000000003,124010.25,121800.00000000003
2023-09-18,Europa,Tienda,Baja,Televisor,158,735.89,551.49,Francia,116270.62,87135.42,29135.199999999997
2022-11-24,Asia,Tienda,Baja,Teléfono,110,486.36,641.5,Corea del Sur,53499.6,70565.0,-17065.4
2022-05-15,Oceanía,Online,Media,Smartwatch,152,799.07,109.1,Australia,121458.64000000001,16583.2,104875.44000000002
2021-05-07,Asia,Tienda,Alta,Televisor,234,1243.23,675.32,Singapur,290915.82,158024.88,132890.94
2022-04-10,Europa,Tienda,Alta,Tablet,141,209.92,218.37,Reino Unido,29598.719999999998,30790.170000000002,-1191.4500000000044
2020-04-08,África,Tienda,Baja,Cámara,481,570.45,410.22,Nigeria,274386.45,197315.82,77070.63
2019-09-27,Europa,Online,Alta,Smartwatch,119,512.36,527.16,Alemania,60970.840000000004,62732.03999999999,-1761.1999999999898
2022-05-29,Asia,Tienda,Baja,Tablet,382,1267.49,696.27,Japón,484181.18,265975.14,218206.03999999998
2022-04-21,Europa,Online,Media,Teléfono,9,1178.78,750.15,Francia,10609.02,6751.349999999999,3857.670000000001
2019-03-13,América,Tienda,Baja,Teléfono,177,630.15,713.77,Colombia,111536.55,126337.29,-14800.73999999999
2022-07-30,Europa,Online,Alta,Televisor,410,1013.51,122.25,Reino Unido,415539.1,50122.5,365416.6
2024-10-22,América,Online,Baja,Laptop,49,621.95,405.3,Ecuador,30475.550000000003,19859.7,10615.850000000002
2023-10-17,Europa,Online,Baja,Auriculares,298,878.41,302.25,Alemania,261766.18,90070.5,171695.68
2020-05-11,América,Tienda,Media,Tablet,429,1487.26,416.47,Brasil,638034.54,178665.63,459368.91000000003
2021-09-14,América,Tienda,Alta,Tablet,370,826.58,657.47,Chile,305834.60000000003,243263.90000000002,62570.70000000001
2021-06-28,Europa,Online,Alta,Smartwatch,333,1483.43,217.13,Alemania,493982.19,72304.29,421677.9
2020-01-08,Oceanía,Tienda,Media,Smartwatch,149,1133.44,517.04,Australia,168882.56,77038.95999999999,91843.6
2019-12-28,África,Online,Baja,Teléfono,157,225.05,888.33,Marruecos,35332.85,139467.81,-104134.95999999999
2024-11-10,África,Tienda,Baja,Cámara,92,1204.15,739.19,Egipto,110781.8,68005.48000000001,42776.31999999999
2022-09-06,África,Tienda,Alta,Laptop,152,283.86,733.6,Marruecos,43146.72,111507.2,-68360.48
2019-11-20,América,Online,Baja,Teléfono,461,821.88,853.25,EE.UU.,378886.68,393348.25,-14461.570000000007
2020-07-28,África,Online,Media,Televisor,376,939.21,417.27,Sudáfrica,353142.96,156893.52,196249.44000000003
2021-01-05,América,Tienda,Alta,Laptop,170,1343.73,766.7,México,228434.1,130339.00000000001,98095.09999999999
2022-04-30,Oceanía,Online,Baja,Televisor,84,355.12,86.94,Nueva Zelanda,29830.08,7302.96,22527.120000000003
2023-08-23,Europa,Online,Media,Tablet,359,1320.12,84.73,Alemania,473923.07999999996,30418.07,443505.00999999995
2024-03-22,Europa,Tienda,Media,Teléfono,327,1405.02,351.84,España,459441.54,115051.68,344389.86
2020-12-19,América,Online,Alta,Smartwatch,425,179.76,220.94,Colombia,76398.0,93899.5,-17501.5
2021-02-19,América,Tienda,Alta,Teléfono,48,1333.66,532.98,EE.UU.,64015.68000000001,25583.04,38432.64000000001
2021-10-16,Oceanía,Tienda,Baja,Auriculares,335,425.81,207.71,Australia,142646.35,69582.85,73063.5
2022-11-04,África,Online,Baja,Laptop,217,167.45,976.31,Marruecos,36336.649999999994,211859.27,-175522.62
2022-11-27,Oceanía,Online,Baja,Cámara,483,1439.93,855.57,Australia,695486.1900000001,413240.31,282245.88000000006
2020-10-25,Europa,Online,Media,Tablet,77,618.7,983.06,España,47639.9,75695.62,-28055.719999999994
2023-11-08,Europa,Tienda,Media,Auriculares,43,953.33,813.53,Francia,40993.19,34981.79,6011.4000000000015
2019-01-11,África,Online,Baja,Auriculares,264,851.67,952.58,Nigeria,224840.87999999998,251481.12000000002,-26640.24000000005
2021-11-04,Europa,Tienda,Alta,Teléfono,469,359.11,387.06,España,168422.59,181531.14,-13108.550000000017
2020-08-07,América,Online,Media,Laptop,63,1020.87,512.97,EE.UU.,64314.81,32317.11,31997.699999999997
2021-12-11,Europa,Online,Media,Teléfono,245,116.87,262.6,Alemania,28633.15,64337.00000000001,-35703.850000000006
2022-10-06,Asia,Tienda,Baja,Laptop,120,344.49,646.73,India,41338.8,77607.6,-36268.8
2022-12-22,África,Online,Alta,Auriculares,319,1419.76,794.58,Egipto,452903.44,253471.02000000002,199432.41999999998
2024-01-29,África,Online,Media,Televisor,262,1432.59,513.78,Nigeria,375338.57999999996,134610.36,240728.21999999997
2023-11-25,África,Tienda,Alta,Tablet,330,749.85,317.48,Nigeria,247450.5,104768.40000000001,142682.09999999998
2021-01-12,Asia,Online,Media,Auriculares,250,295.15,522.44,India,73787.5,130610.00000000001,-56822.500000000015
2023-11-12,Oceanía,Online,Alta,Teléfono,497,661.35,91.01,Nueva Zelanda,328690.95,45231.97,283458.98
2019-07-23,América,Tienda,Alta,Cámara,52,1321.75,729.49,Argentina,68731.0,37933.48,30797.519999999997
2021-12-12,África,Online,Media,Cámara,489,151.9,468.06,Sudáfrica,74279.1,228881.34,-154602.24
2021-08-31,Europa,Online,Alta,Tablet,277,235.41,901.29,España,65208.57,249657.33,-184448.75999999998
2022-10-30,América,Tienda,Media,Auriculares,142,1348.7,925.55,Ecuador,191515.4,131428.1,60087.29999999999
2024-02-09,Europa,Online,Media,Laptop,372,652.31,151.74,España,242659.31999999998,56447.280000000006,186212.03999999998
2022-07-23,América,Online,Alta,Cámara,251,171.01,996.23,Brasil,42923.509999999995,250053.73,-207130.22000000003
2021-11-20,América,Online,Media,Teléfono,493,251.85,970.73,Colombia,124162.05,478569.89,-354407.84
2022-03-04,Europa,Tienda,Alta,Cámara,314,1329.55,638.32,Alemania,417478.7,200432.48,217046.22
2019-04-15,Europa,Online,Media,Auriculares,225,760.65,830.68,Reino Unido,171146.25,186903.0,-15756.75
2019-09-10,América,Tienda,Alta,Laptop,153,286.34,47.88,Chile,43810.02,7325.64,36484.38
2019-10-22,África,Online,Media,Laptop,56,1346.39,971.27,Marruecos,75397.84000000001,54391.119999999995,21006.720000000016
2022-03-27,Europa,Online,Media,Laptop,339,1275.65,472.62,España,432445.35000000003,160218.18,272227.17000000004
2020-07-02,Asia,Online,Baja,Cámara,9,83.38,912.41,China,750.42,8211.69,-7461.27
2023-11-13,Asia,Online,Media,Tablet,241,892.44,403.57,Singapur,215078.04,97260.37,117817.67000000001
2019-10-26,América,Online,Media,Teléfono,495,404.29,794.53,Colombia,200123.55000000002,393292.35,-193168.79999999996
2023-10-15,Oceanía,Online,Alta,Laptop,485,823.05,435.41,Australia,399179.25,211173.85,188005.4
2024-01-18,América,Online,Alta,Auriculares,484,454.94,381.83,Ecuador,220190.96,184805.72,35385.23999999999
2019-04-11,América,Online,Alta,Laptop,164,508.02,948.37,Ecuador,83315.28,155532.68,-72217.4
2023-11-10,África,Online,Alta,Teléfono,441,922.69,708.14,Sudáfrica,406906.29000000004,312289.74,94616.55000000005
2021-05-23,África,Tienda,Baja,Smartwatch,463,831.35,844.88,Marruecos,384915.05,391179.44,-6264.390000000014
2019-04-02,Oceanía,Online,Baja,Smartwatch,133,623.03,557.06,Nueva Zelanda,82862.98999999999,74088.98,8774.009999999995
2020-03-22,Oceanía,Tienda,Alta,Tablet,81,205.97,920.8,Nueva Zelanda,16683.57,74584.8,-57901.23
2019-04-19,Oceanía,Tienda,Alta,Laptop,350,1455.66,747.76,Australia,509481.0,261716.0,247765.0
2019-11-13,Oceanía,Online,Alta,Auriculares,135,303.18,100.0,Nueva Zelanda,40929.3,13500.0,27429.300000000003
2024-01-10,Oceanía,Tienda,Alta,Teléfono,134,968.02,773.86,Nueva Zelanda,129714.68,103697.24,26017.439999999988
2024-04-27,América,Tienda,Media,Cámara,463,169.98,48.15,Colombia,78700.73999999999,22293.45,56407.28999999999
2022-12-29,América,Tienda,Alta,Laptop,52,1048.05,834.2,EE.UU.,54498.6,43378.4,11120.199999999997
2020-03-17,Asia,Tienda,Media,Cámara,494,187.52,351.91,India,92634.88,173843.54,-81208.66
2022-05-30,Asia,Online,Alta,Tablet,202,382.79,610.34,Japón,77323.58,123288.68000000001,-45965.100000000006
2023-04-01,Europa,Tienda,Baja,Televisor,198,988.13,756.9,Reino Unido,195649.74,149866.19999999998,45783.54000000001
2019-10-05,América,Online,Baja,Smartwatch,106,460.26,647.86,EE.UU.,48787.56,68673.16,-19885.600000000006
2020-07-22,Oceanía,Tienda,Alta,Auriculares,311,822.63,682.2,Nueva Zelanda,255837.93,212164.2,43673.72999999998
2021-10-06,Europa,Tienda,Baja,Smartwatch,244,230.53,895.89,Reino Unido,56249.32,218597.16,-162347.84
2021-04-18,África,Tienda,Baja,Laptop,233,343.48,392.75,Nigeria,80030.84000000001,91510.75,-11479.909999999989
2023-05-27,América,Online,Baja,Laptop,461,1113.98,560.73,Chile,513544.78,258496.53,255048.25000000003
2019-01-30,Asia,Online,Baja,Televisor,14,100.95,199.68,Japón,1413.3,2795.52,-1382.22
2024-04-26,América,Online,Media,Teléfono,385,212.11,483.52,Brasil,81662.35,186155.19999999998,-104492.84999999998
2024-11-03,América,Online,Media,Cámara,225,361.69,175.54,Colombia,81380.25,39496.5,41883.75
2022-06-11,América,Tienda,Media,Cámara,211,79.28,644.58,Argentina,16728.08,136006.38,-119278.3
2019-12-31,América,Online,Media,Cámara,201,188.3,344.52,Chile,37848.3,69248.51999999999,-31400.219999999987
2023-12-06,África,Tienda,Alta,Televisor,165,458.02,863.24,Marruecos,75573.3,142434.6,-66861.3
2023-12-28,Asia,Online,Baja,Cámara,49,184.73,363.27,Singapur,9051.769999999999,17800.23,-8748.460000000001
2024-02-06,América,Tienda,Baja,Teléfono,496,1305.87,308.23,México,647711.5199999999,152882.08000000002,494829.4399999999
2021-06-23,África,Tienda,Alta,Laptop,396,145.81,506.53,Marruecos,57740.76,200585.87999999998,-142845.11999999997
2020-11-28,Europa,Online,Alta,Televisor,133,1298.43,200.07,Reino Unido,172691.19,26609.309999999998,146081.88
2024-12-18,América,Tienda,Media,Smartwatch,70,1243.15,227.69,EE.UU.,87020.5,15938.3,71082.2
2024-01-30,África,Tienda,Media,Cámara,372,196.1,789.65,Marruecos,72949.2,293749.8,-220800.59999999998
2019-12-17,Oceanía,Tienda,Baja,Smartwatch,119,86.53,512.31,Australia,10297.07,60964.88999999999,-50667.81999999999
2019-06-29,Europa,Tienda,Alta,Cámara,139,122.49,230.15,Francia,17026.11,31990.850000000002,-14964.740000000002
2023-02-12,Asia,Tienda,Baja,Laptop,243,906.05,60.58,Singapur,220170.15,14720.939999999999,205449.21
2022-04-01,América,Online,Alta,Televisor,181,1022.01,482.48,Argentina,184983.81,87328.88,97654.93
2023-12-12,América,Online,Media,Laptop,486,949.95,750.35,Argentina,461675.7,364670.10000000003,97005.59999999998
2021-02-12,África,Tienda,Baja,Smartwatch,183,835.14,370.65,Sudáfrica,152830.62,67828.95,85001.67
2020-05-24,Asia,Tienda,Baja,Smartwatch,458,303.29,270.53,Japón,138906.82,123902.73999999999,15004.080000000016
2019-12-31,Oceanía,Online,Alta,Laptop,335,1269.38,414.49,Australia,425242.30000000005,138854.15,286388.15
2019-12-19,Europa,Online,Baja,Cámara,50,524.95,960.36,Alemania,26247.500000000004,48018.0,-21770.499999999996
2022-01-11,Asia,Online,Media,Laptop,181,1479.96,440.47,Corea del Sur,267872.76,79725.07,188147.69
2022-06-02,América,Tienda,Baja,Tablet,125,608.04,281.85,Brasil,76005.0,35231.25,40773.75
2020-02-16,África,Tienda,Alta,Televisor,231,431.36,582.17,Sudáfrica,99644.16,134481.27,-34837.109999999986
2021-01-04,Oceanía,Online,Baja,Tablet,311,1346.66,816.42,Australia,418811.26,253906.62,164904.64
2019-04-28,África,Online,Media,Laptop,348,872.75,51.66,Egipto,303717.0,17977.68,285739.32
2020-04-26,Europa,Online,Alta,Auriculares,3,1096.68,571.36,Francia,3290.04,1714.08,1575.96
2019-07-11,Asia,Tienda,Alta,Smartwatch,376,642.18,841.22,India,241459.68,316298.72000000003,-74839.04000000004
2019-04-17,África,Tienda,Media,Teléfono,400,1336.03,239.16,Marruecos,534412.0,95664.0,438748.0
2020-01-17,África,Tienda,Alta,Televisor,173,1380.7,924.03,Nigeria,238861.1,159857.19,79003.91
2021-02-21,América,Online,Alta,Televisor,81,683.31,590.36,Brasil,55348.10999999999,47819.16,7528.94999999999
2019-09-01,África,Tienda,Baja,Smartwatch,420,399.05,531.22,Egipto,167601.0,223112.40000000002,-55511.40000000002
2020-04-12,Oceanía,Online,Alta,Teléfono,275,989.12,964.75,Australia,272008.0,265306.25,6701.75
2021-05-15,Asia,Online,Baja,Tablet,388,1434.15,155.76,Singapur,556450.2000000001,60434.88,496015.32000000007
2023-04-11,Europa,Online,Media,Teléfono,315,952.55,747.94,Alemania,300053.25,235601.1,64452.149999999994
2022-05-18,África,Tienda,Media,Auriculares,345,1433.62,824.01,Nigeria,494598.89999999997,284283.45,210315.44999999995
2020-08-26,Oceanía,Tienda,Media,Laptop,219,548.52,503.9,Australia,120125.87999999999,110354.09999999999,9771.779999999999
2023-07-19,Europa,Tienda,Media,Teléfono,140,1376.86,36.28,Alemania,192760.4,5079.2,187681.19999999998
2022-01-01,Oceanía,Tienda,Alta,Cámara,63,213.22,538.61,Australia,13432.86,33932.43,-20499.57
2024-07-08,África,Tienda,Alta,Teléfono,440,570.31,178.91,Marruecos,250936.39999999997,78720.4,172215.99999999997
2023-07-17,África,Tienda,Baja,Laptop,27,766.98,575.69,Nigeria,20708.46,15543.630000000001,5164.829999999998
2023-09-30,Asia,Online,Baja,Smartwatch,196,997.01,746.46,India,195413.96,146306.16,49107.79999999999
2023-06-02,América,Online,Baja,Televisor,381,476.5,545.14,Ecuador,181546.5,207698.34,-26151.839999999997
2021-05-09,Oceanía,Tienda,Alta,Smartwatch,152,1390.15,641.88,Australia,211302.80000000002,97565.76,113737.04000000002
2024-02-23,América,Tienda,Baja,Cámara,465,1360.07,130.83,Colombia,632432.5499999999,60835.950000000004,571596.6
2022-06-30,América,Tienda,Alta,Auriculares,252,1209.04,124.13,EE.UU.,304678.08,31280.76,273397.32
2019-01-13,Europa,Online,Media,Smartwatch,248,215.83,855.41,Reino Unido,53525.840000000004,212141.68,-158615.84
2022-01-04,Europa,Tienda,Alta,Teléfono,154,163.52,77.85,Francia,25182.08,11988.9,13193.180000000002
2021-12-10,Oceanía,Online,Media,Teléfono,210,772.29,305.77,Australia,162180.9,64211.7,97969.2
2021-02-25,América,Tienda,Baja,Televisor,22,1159.75,939.57,EE.UU.,25514.5,20670.54,4843.959999999999
2019-05-29,Asia,Online,Alta,Auriculares,70,228.69,475.1,China,16008.3,33257.0,-17248.7
2023-10-21,América,Online,Baja,Laptop,19,980.08,684.3,EE.UU.,18621.52,13001.699999999999,5619.8200000000015
2024-12-09,Europa,Tienda,Baja,Laptop,101,815.39,245.04,Reino Unido,82354.39,24749.04,57605.35
2022-07-27,América,Online,Media,Tablet,162,1102.68,292.4,Argentina,178634.16,47368.799999999996,131265.36000000002
2022-03-25,África,Online,Baja,Auriculares,139,681.29,523.73,Sudáfrica,94699.31,72798.47,21900.839999999997
2019-03-23,África,Online,Alta,Auriculares,376,1055.28,648.96,Nigeria,396785.27999999997,244008.96000000002,152776.31999999995
2020-05-06,Asia,Online,Baja,Teléfono,88,281.43,961.65,Japón,24765.84,84625.2,-59859.36
2024-07-18,Oceanía,Tienda,Media,Tablet,429,361.16,587.19,Nueva Zelanda,154937.64,251904.51,-96966.87
2021-07-13,América,Online,Media,Laptop,37,1359.83,123.09,México,50313.71,4554.33,45759.38
2022-07-20,África,Online,Baja,Cámara,407,527.59,385.91,Egipto,214729.13,157065.37000000002,57663.75999999998
2023-05-23,Oceanía,Online,Media,Auriculares,424,1478.98,266.84,Nueva Zelanda,627087.52,113140.15999999999,513947.36000000004
2023-05-16,África,Tienda,Baja,Auriculares,171,117.0,276.77,Marruecos,20007.0,47327.67,-27320.67
2019-05-03,Oceanía,Tienda,Media,Televisor,260,769.02,520.23,Nueva Zelanda,199945.19999999998,135259.80000000002,64685.399999999965
2020-12-08,Oceanía,Online,Baja,Laptop,338,521.23,337.17,Nueva Zelanda,176175.74000000002,113963.46,62212.28000000001
2021-09-17,África,Tienda,Baja,Televisor,478,1494.15,310.63,Nigeria,714203.7000000001,148481.13999999998,565722.56
2024-08-02,Europa,Tienda,Alta,Tablet,271,1485.55,968.98,Alemania,402584.05,262593.58,139990.46999999997
2020-12-10,Oceanía,Tienda,Alta,Auriculares,485,391.1,596.44,Nueva Zelanda,189683.5,289273.4,-99589.90000000002
2021-03-04,América,Tienda,Baja,Tablet,407,437.52,283.93,Argentina,178070.63999999998,115559.51000000001,62511.129999999976
2020-12-12,África,Tienda,Alta,Smartwatch,255,1137.02,297.59,Egipto,289940.1,75885.45,214054.64999999997
2023-09-14,Europa,Tienda,Alta,Televisor,140,1340.03,816.7,Italia,187604.19999999998,114338.0,73266.19999999998
2019-09-14,África,Tienda,Media,Laptop,68,1012.36,889.88,Nigeria,68840.48,60511.84,8328.64
2022-04-27,Asia,Online,Alta,Auriculares,68,1303.83,688.66,India,88660.44,46828.88,41831.560000000005
2021-05-20,América,Online,Media,Smartwatch,436,141.77,448.5,Colombia,61811.72,195546.0,-133734.28
2023-09-28,Asia,Online,Alta,Smartwatch,169,978.77,771.64,Corea del Sur,165412.13,130407.16,35004.97
2021-03-19,Oceanía,Tienda,Alta,Laptop,105,1065.25,939.26,Australia,111851.25,98622.3,13228.949999999997
2019-09-28,Oceanía,Online,Baja,Tablet,462,325.96,191.21,Australia,150593.52,88339.02,62254.499999999985
2023-03-24,Asia,Tienda,Alta,Smartwatch,315,1178.06,865.85,China,371088.89999999997,272742.75,98346.14999999997
2020-07-03,Asia,Tienda,Baja,Teléfono,58,1419.18,853.36,Japón,82312.44,49494.88,32817.560000000005
2022-02-11,Oceanía,Online,Baja,Laptop,376,1352.05,385.51,Australia,508370.8,144951.76,363419.04
2020-07-21,Europa,Online,Baja,Smartwatch,187,405.2,313.03,Alemania,75772.4,58536.60999999999,17235.79
2019-12-25,América,Online,Baja,Laptop,456,519.79,578.35,México,237024.24,263727.60000000003,-26703.360000000044
2023-08-01,África,Online,Alta,Laptop,407,774.44,294.12,Marruecos,315197.08,119706.84,195490.24000000002
2023-06-26,Asia,Tienda,Baja,Auriculares,385,279.62,171.02,Corea del Sur,107653.7,65842.7,41811.0
2022-09-19,América,Online,Alta,Tablet,56,1433.23,954.49,Argentina,80260.88,53451.44,26809.440000000002
2023-09-09,África,Online,Alta,Tablet,459,284.32,506.62,Sudáfrica,130502.87999999999,232538.58000000002,-102035.70000000003
2022-09-24,África,Tienda,Media,Auriculares,475,1154.06,488.09,Sudáfrica,548178.5,231842.75,316335.75
2021-03-08,Asia,Tienda,Media,Laptop,4,545.07,152.32,India,2180.28,609.28,1571.0000000000002
2022-07-08,Europa,Tienda,Media,Laptop,285,881.9,519.03,Francia,251341.5,147923.55,103417.95000000001
2021-06-05,Europa,Tienda,Baja,Teléfono,17,118.4,750.55,España,2012.8000000000002,12759.349999999999,-10746.55
2023-10-25,América,Tienda,Alta,Smartwatch,433,347.27,270.6,Colombia,150367.91,117169.8,33198.11
2022-05-07,América,Online,Alta,Laptop,467,694.37,387.82,México,324270.79,181111.94,143158.84999999998
2019-10-14,Oceanía,Online,Baja,Smartwatch,237,1031.93,203.55,Nueva Zelanda,244567.41,48241.350000000006,196326.06
